haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
7000055000000,63000700000000,7000055002591,7000055000000,63,0.0,7000055000001,-1,-1,7000055000000,7000055002909,65586,6447.696,4521.89,5484.9653,32119,1.362385,8.903979,33.674744,132131,0,0,3,-122.89385,-19.978281,83.34288,357.35544,610.59015,-18.288546,-2.076689,24.054014,393135,7,0,0.32894912,949
7000055000001,62000700000000,7000055002172,7000055000000,62,0.019932542,7000055000002,7000055002173,7000055000000,7000055000001,7000055002593,65848,6347.7734,4471.0254,5419.8135,32119,1.3535486,8.900935,33.641678,132131,0,0,3,-122.96275,-22.208557,82.58086,351.9336,600.297,-18.48472,-2.1139286,24.584187,19289164,7,0,0.34500253,192
7000055000002,61000700000000,7000055002126,7000055000000,61,0.041403063,7000055000003,7000055002127,7000055000001,7000055000002,7000055002911,64119,6206.0234,4440.042,5400.707,32119,1.3665307,8.908809,33.61528,132131,0,0,3,-128.14888,-27.493256,83.86153,350.5594,588.3189,-17.542925,-2.656959,24.073402,393135,7,0,0.35206628,194
7000055000003,60000700000000,7000055002076,7000055000000,60,0.064493395,7000055000004,7000055002077,7000055000002,7000055000003,7000055002595,62911,6068.2324,4389.263,5449.42,32119,1.4030392,8.916827,33.596264,132131,0,0,3,-127.87488,-34.711536,88.64766,347.99814,576.6342,-16.337542,-3.4519992,21.331305,393801,7,0,0.35091752,684
7000055000004,59000700000000,7000055002017,7000055000000,59,0.08928783,7000055000005,7000055002018,7000055000003,7000055000004,7000055002596,59103,5946.019,4297.7754,5407.1616,32119,1.450971,8.927613,33.582096,132131,0,0,3,-136.54974,-46.038036,91.59746,344.3607,574.40845,-14.78924,-5.15443,18.102955,393135,7,0,0.3322597,288
7000055000005,58000700000000,7000055001962,7000055000000,58,0.11588337,7000055000006,7000055001963,7000055000004,7000055000005,7000055002597,57265,5808.486,4142.857,5249.5757,32119,1.4935265,8.949641,33.56786,132131,0,1,3,-136.5782,-44.347534,91.2964,351.43332,581.5799,-15.763465,-6.1781917,16.864576,19289164,7,0,0.3138972,188
7000055000006,57000700000000,7000055001749,7000055000000,57,0.14438343,7000055000007,7000055001750,7000055000005,7000055000006,7000055002598,55127,5577.4,4111.0127,4892.4033,32119,1.5318192,8.974213,33.55117,132131,0,1,3,-134.26201,-45.8338,94.95086,361.93958,597.95294,-14.807746,-8.375826,13.5308895,19291655,7,0,0.28619152,253
7000055000007,56000700000000,7000055001706,7000055000000,56,0.17489761,7000055000008,7000055001707,7000055000006,7000055000007,7000055002599,52604,5221.432,3983.8938,4530.3247,32119,1.5636778,8.989788,33.515903,132131,0,1,3,-132.53741,-48.32331,104.20531,383.58585,622.9982,-13.291336,-5.5460296,11.584692,19289164,7,0,0.25360996,146
7000055000008,55000700000000,7000055001666,7000055000000,55,0.20754863,7000055000009,7000055001667,7000055000007,7000055000008,7000055002600,52329,4830.0913,3858.496,4323.853,32119,1.5689269,9.010368,33.45521,132131,0,1,3,-137.07487,-46.143143,101.97446,404.63724,664.877,-12.472043,-5.2607574,9.9528675,393933,7,0,0.23175213,312
7000055000009,54000700000000,7000055001603,7000055000000,54,0.24246909,7000055000010,7000055001604,7000055000008,7000055000009,7000055002601,48956,4582.8247,3717.4346,4180.9844,32119,1.5476533,9.042983,33.37072,132131,0,1,3,-117.51605,-56.130592,117.758484,357.79388,580.50073,-12.123261,-5.7514253,7.5691566,391543,7,0,0.2690167,200
7000055000010,53000700000000,7000055001582,7000055000000,53,0.2798018,7000055000011,7000055001583,7000055000009,7000055000010,7000055002214,46403,4333.4927,3360.5203,4038.2012,32119,1.5480739,9.056754,33.29492,132131,0,1,3,-115.02553,-53.19643,126.023544,332.55295,552.06573,-14.428545,-4.4304824,11.024065,19288533,7,0,0.28803796,659
7000055000011,52000700000000,7000055001582,7000055000000,52,0.31970343,7000055000012,-1,7000055000010,7000055000011,7000055002215,43005,4054.3816,2829.495,3424.295,32119,1.5625855,9.098542,33.238552,132131,0,1,3,-108.89882,-66.8654,130.04993,320.99316,541.63556,-11.714744,-4.4736776,6.795214,393792,7,0,0.27262387,917
7000055000012,51000700000046,7000055001525,7000055000000,51,0.36234027,7000055000013,7000055001526,7000055000011,7000055000012,7000055002216,39033,3378.5078,2745.3228,3107.487,32118,1.5963415,9.149707,33.197773,132103,0,1,3,-99.759445,-78.93805,131.96931,317.80905,540.37506,-8.951595,-4.1303415,4.3698688,19291303,7,46,0.24831854,904
7000055000013,50000700000000,7000055001489,7000055000000,50,0.40789944,7000055000014,7000055001490,7000055000012,7000055000013,7000055002217,36076,3218.0815,2695.0605,3009.4583,32118,1.6270484,9.184602,33.15203,132103,0,1,3,-92.698814,-84.121155,129.18573,321.05493,543.18097,-7.3285785,-2.1625633,5.0738516,19289109,7,0,0.22837576,954
7000055000014,49000700000029,7000055001450,7000055000000,49,0.45657724,7000055000015,7000055001451,7000055000013,7000055000014,7000055002218,33982,3188.819,2647.7244,3006.8765,32118,1.6666926,9.242345,33.11004,132103,0,1,3,-93.81212,-96.05,128.64171,335.74063,560.4898,-4.086127,-3.6258476,-3.2435367,391566,7,29,0.20799589,382
7000055000015,48000700000059,7000055001450,7000055000000,48,0.5085914,7000055000016,-1,7000055000014,7000055000015,7000055003692,31808,3175.1348,2652.8882,2969.1797,32118,1.7014195,9.278639,33.065975,132103,0,1,3,-93.51961,-96.03193,130.31544,335.50558,549.2758,-3.0061297,-2.0534403,-3.8860064,19291683,7,59,0.19757587,46
7000055000016,47000700000057,7000055001416,7000055000000,47,0.5641766,7000055000017,7000055001417,7000055000015,7000055000016,7000055001789,31824,3276.8643,2698.417,3094.4912,32118,1.7462846,9.315403,33.00301,132103,0,1,3,-95.12078,-98.68931,122.13115,343.04608,552.8158,-1.8064619,-2.1266787,-5.2719717,19291683,7,57,0.19790933,532
7000055000017,46000700000052,7000055001390,7000055000000,46,0.6235901,7000055000018,7000055001391,7000055000016,7000055000017,7000055001790,32649,3342.102,2819.9417,3198.3726,32118,1.8022019,9.340737,32.95298,132103,0,1,3,-96.35396,-96.75434,99.64753,343.92017,548.7955,-1.5176405,-1.9492517,-6.938765,19289109,7,52,0.20130827,709
7000055000018,45000700000056,7000055001172,7000055000000,45,0.6871088,7000055000019,7000055001173,7000055000017,7000055000018,7000055001791,34705,3412.0735,2856.6917,3293.9915,32118,1.8675494,9.316986,32.864136,132103,0,1,3,-93.00333,-108.69967,94.41804,351.00208,553.7418,-0.081973374,-1.5868918,-7.907003,19288733,7,56,0.21029378,878
7000055000019,44000700000061,7000055001084,7000055000000,44,0.75503564,7000055000020,7000055001085,7000055000018,7000055000019,7000055001792,34575,3399.594,3087.606,3337.713,32118,1.926688,9.405895,32.85433,132103,0,1,3,-95.325745,-111.24737,86.29441,364.05173,568.4611,-0.17823839,-1.0799415,-7.342195,391587,7,61,0.2065921,221
7000055000020,43000700000033,7000055000987,7000055000000,43,0.8276991,7000055000021,7000055000988,7000055000019,7000055000020,7000055003697,30949,3182.106,2976.4092,3136.4912,32113,1.9693288,9.507255,32.829666,132110,0,1,3,-98.46646,-109.33318,65.4478,385.32236,593.42145,-0.38805935,-0.67583185,-7.0461493,19291571,7,33,0.17209513,563
7000055000021,42000700000035,7000055000935,7000055000000,42,0.9054624,7000055000022,7000055000936,7000055000020,7000055000021,7000055001231,29783,2957.3025,2764.3433,2921.3271,32113,2.024317,9.5870695,32.853542,132110,0,1,3,-107.90566,-95.34675,72.16215,411.02313,610.9068,-0.67468953,-0.048584122,-5.509693,391304,7,35,0.150899,160
7000055000022,41000700000032,7000055000825,7000055000000,41,0.98870814,7000055000023,7000055000826,7000055000021,7000055000022,7000055001795,26716,2760.04,2506.6626,2730.3474,32113,2.0810876,9.611562,32.850044,132110,0,1,3,-125.68357,-98.93139,64.16614,355.3245,546.2417,-2.3526862,-0.964448,-3.416489,19292052,7,32,0.16669938,620
7000055000023,40000700000035,7000055000751,7000055000000,40,1.0778745,7000055000024,7000055000752,7000055000022,7000055000023,7000055001796,21994,2241.7524,2029.5146,2220.236,32113,2.1882365,9.632062,32.77629,132110,0,1,3,-155.08665,-88.52233,81.23179,336.3574,510.42148,-1.986444,-2.165605,0.19693667,19288960,7,35,0.16480704,721
7000055000024,39000700000036,7000055000613,7000055000000,39,1.173417,7000055000025,7000055000614,7000055000023,7000055000024,7000055001234,17215,1683.0142,1586.2764,1678.797,32113,2.3442075,9.590843,32.68074,132110,0,1,3,-177.62747,-83.27468,85.68327,375.1591,571.3571,-2.6533475,-2.5820222,5.1290402,391054,7,36,0.10124922,295
7000055000025,38000700000039,7000055000453,7000055000000,38,1.2758462,7000055000026,7000055000454,7000055000024,7000055000025,7000055000503,12182,1474.5631,1339.268,1474.5631,32113,2.471231,9.494419,32.545258,132110,0,1,3,-138.96924,28.988697,192.12523,284.38977,453.30356,-1.2485458,0.46526375,0.63808066,19291381,7,39,0.111060575,686
7000055000026,37000700000030,7000055000406,7000055000000,37,1.3857181,7000055000027,7000055000407,7000055000025,7000055000026,7000055000504,10590,941.1281,893.0174,944.0543,32113,2.5558376,9.451429,32.414146,132110,0,1,3,-114.20119,23.279432,179.99446,285.19522,463.11264,-1.6837128,1.1583844,-1.7143357,391586,7,30,0.09147404,155
7000055000027,36000700000025,7000055000395,7000055000000,36,1.5036365,7000055000028,7000055000396,7000055000026,7000055000027,7000055000505,13712,870.4682,833.45996,876.6649,32113,2.6376207,9.426125,32.3249,132110,0,1,3,-64.59895,-41.730545,95.980896,273.1998,484.47522,-1.5701281,1.1304301,-3.0675454,19288957,7,25,0.114399396,333
7000055000028,35000700000025,7000055000347,7000055000000,35,1.6302707,7000055000029,7000055000348,7000055000027,7000055000028,7000055000409,8836,808.7591,778.2058,815.38617,32113,2.7180367,9.374899,32.248623,132110,0,1,3,-121.73094,7.291779,146.05757,283.45123,455.39075,-0.47973084,1.0953796,-1.6031349,391608,7,25,0.079932116,911
7000055000029,34000700000025,7000055000347,7000055000000,34,1.766336,7000055000030,-1,7000055000028,7000055000029,7000055000410,8778,736.20575,703.3287,751.52545,32113,2.7908664,9.358869,32.14856,132106,0,1,3,-119.83517,-0.45975557,139.52052,274.2811,445.73758,-0.54662246,1.6982201,-1.2865037,391608,7,25,0.08216982,902
7000055000030,33000700000022,7000055000347,7000055000000,33,1.9126327,7000055000031,-1,7000055000029,7000055000030,7000055000459,8734,729.1484,696.8737,745.75903,32113,2.8665178,9.375041,32.069847,132106,0,1,3,-115.115295,-9.775355,129.41118,278.72495,450.31726,-2.0208127,1.3372109,-0.9716845,19291365,7,22,0.08067534,995
7000055000031,32000700000016,7000055000316,7000055000000,32,2.0700274,7000055000032,7000055000317,7000055000030,7000055000031,7000055000460,8762,731.8164,697.13196,750.75085,32113,2.897947,9.334855,31.925034,132106,0,1,3,-106.1841,-15.948715,130.77531,289.1663,459.38632,-2.0365233,1.4338921,-0.81789523,391317,7,16,0.07769093,516
7000055000032,31000700000006,7000055000304,7000055000000,31,2.2394855,7000055000033,7000055000305,7000055000031,7000055000032,7000055000315,8569,736.72217,717.7877,749.80414,32113,2.9317782,9.326825,31.78924,132107,0,1,3,-97.86803,-17.89457,117.58892,303.0294,454.10892,-2.4708378,1.3822408,-0.73942643,19291381,7,6,0.07934532,656
7000055000033,30000700000006,7000055000264,7000055000000,30,2.422044,7000055000034,7000055000265,7000055000032,7000055000033,7000055000461,7741,721.4885,713.14014,727.341,32113,2.9988186,9.395561,31.789064,132107,0,1,3,-95.160355,-18.574448,105.68764,342.50418,516.94305,-1.5946505,1.1699333,-0.8809151,19291565,7,6,0.054994628,358
7000055000034,29000000000000,7000055000153,7000055000000,29,2.6188614,7000055000035,7000055000154,7000055000033,7000055000034,7000055000201,6250,608.5704,598.0704,618.9843,32113,3.1137102,9.460846,31.855225,132107,0,1,3,-87.07918,-38.091843,71.92205,303.529,441.2108,-1.0022168,1.1687145,-0.7796722,19291554,0,0,0.06004444,701
7000055000035,28000000000000,7000055000116,7000055000000,28,2.8311827,7000055000036,7000055000117,7000055000034,7000055000035,7000055000202,3677,317.06592,302.26263,355.7094,32113,3.1512613,9.530484,31.834496,132107,0,1,3,-36.113625,-78.17115,-10.748851,230.99953,362.73654,-1.6248175,-0.3529398,-0.109887615,19291377,0,0,0.054059107,528
7000055000036,27000700000014,7000055000113,7000055000000,27,3.060419,7000055000037,7000055000114,7000055000035,7000055000036,7000055000268,2847,234.78716,229.96747,245.11504,32113,3.196784,9.537498,31.832407,132107,0,1,3,-23.959368,-45.346558,7.085076,226.68939,345.32117,-0.5019061,-0.98690784,0.6582953,19291377,7,14,0.0462138,906
7000055000037,26000700000017,7000055000108,7000055000000,26,3.3080978,7000055000038,7000055000109,7000055000036,7000055000037,7000055000109,2380,192.95923,189.77481,201.13547,32113,3.1725504,9.577823,31.789198,132107,0,1,3,-14.905752,-15.387542,20.053793,231.32909,363.39572,-0.5723931,-0.24533777,0.20427275,391592,7,17,0.033605035,504
7000055000038,25000700000017,7000055000106,7000055000000,25,3.575905,7000055000039,7000055000107,7000055000037,7000055000038,7000055000176,2096,161.201,158.1887,167.65593,32113,3.1793861,9.609384,31.784384,132107,0,1,3,-9.514195,-16.803349,36.229366,214.25632,338.64932,-0.14231911,-0.08672074,-0.13772057,391580,7,17,0.03471684,433
7000055000039,24000700000014,7000055000102,7000055000000,24,3.8656828,7000055000040,7000055000103,7000055000038,7000055000039,-1,1706,144.33214,143.55754,147.68869,32113,3.1781833,9.612707,31.745333,132107,0,1,3,13.0360155,-24.10162,35.61511,209.04843,339.26117,0.06401591,-0.07950759,0.48516807,19289161,7,14,0.028665068,712
7000055000040,23000700000014,7000055000091,7000055000000,23,4.1794686,7000055000041,7000055000092,7000055000039,7000055000040,7000055000092,1396,127.37719,126.774734,129.8731,32113,3.1385026,9.6467,31.702768,132107,0,1,3,-5.864095,-12.224995,28.829819,221.01944,335.66125,0.1102154,0.046230588,0.36245626,19289163,7,14,0.02464118,411
7000055000041,22000700000014,7000055000082,7000055000000,22,4.5195556,7000055000042,7000055000083,7000055000040,7000055000041,7000055000093,1164,103.537,103.27881,104.39766,32113,3.161128,9.648045,31.714476,132107,0,1,3,-4.225426,-5.309572,33.8321,211.14235,340.5869,0.2588832,-0.087881915,0.3527369,19289138,7,14,0.020125853,949
7000055000042,21000700000012,7000055000081,7000055000000,21,4.888449,7000055000043,7000055000082,7000055000041,7000055000042,7000055000094,939,67.21729,67.04516,68.93861,32113,3.2502236,9.630326,31.745697,132107,0,1,3,-8.724923,-11.523775,34.44069,187.85416,286.08875,0.24008304,-0.099921264,0.31129533,19291372,7,12,0.021624288,875
7000055000043,20000700000009,7000055000051,7000055000000,20,5.2888336,7000055000044,7000055000052,7000055000042,7000055000043,7000055000095,426,26.25003,25.905767,27.02462,32113,3.1608934,9.634603,31.604311,132107,0,1,3,13.374378,58.122612,82.034256,133.48578,209.286,0.4567306,0.11902106,0.58963275,391601,7,9,0.01845808,668
7000055000044,19000700000033,7000055000051,7000055000000,19,5.7238646,7000055000045,-1,7000055000043,7000055000044,-1,229,19.27871,19.192644,19.450842,32113,3.1714845,9.609565,31.537046,132107,0,1,3,13.874851,61.40001,103.103,123.65476,198.56453,0.0050684507,0.17014906,0.33635595,391393,7,33,0.011248489,956
7000055000045,18000700000035,7000055000051,7000055000000,18,6.1968336,7000055000046,-1,7000055000044,7000055000045,-1,180,12.049194,11.704931,13.684442,32113,3.1776192,9.545182,31.51412,132107,0,1,3,12.2871065,57.405884,87.33035,108.83956,179.24565,-0.0545332,0.09844688,0.20542717,391571,7,35,0.01073501,423
7000055000046,17000700000037,7000055000051,7000055000000,17,6.7115865,7000055000047,-1,7000055000045,7000055000046,-1,125,10.155749,10.069683,10.413946,32113,3.1713593,9.531194,31.471222,132107,0,1,3,-4.76934,66.71378,78.17215,107.038055,171.91307,0.010671881,0.11606779,0.17958717,19291340,7,37,0.008215712,877
7000055000047,16000700000028,7000055000051,7000055000000,16,7.272188,7000055000048,-1,7000055000046,7000055000047,-1,109,7.4016476,7.4016476,7.831976,32113,3.2057548,9.488702,31.439098,132107,0,1,3,-5.060593,57.776848,71.76121,103.524536,168.41692,-0.09781127,0.117194146,0.22787465,391603,7,28,0.007261706,530
7000055000048,15000000000011,7000055000051,7000055000000,15,7.8832035,7000055000049,-1,7000055000047,7000055000048,-1,88,4.905743,4.905743,4.991809,32113,3.2105682,9.454427,31.411001,132107,0,1,3,-17.686888,53.852585,79.86779,86.92666,144.75066,-0.1576693,0.20260717,0.19059324,391603,0,11,0.008332411,851
7000055000049,14000000000007,7000055000051,7000055000000,14,8.549912,7000055000050,-1,7000055000048,7000055000049,-1,70,3.18443,3.18443,3.8729553,32113,3.2136521,9.451384,31.375366,132107,0,1,3,-18.417784,52.55684,64.92017,77.42514,132.43561,-0.09629624,0.0733171,0.15650661,391565,0,7,0.00849787,774
7000055000050,13000700000026,7000055000051,7000055000000,13,9.277915,7000055000051,-1,7000055000049,7000055000050,-1,35,2.7541015,2.7541015,3.0122986,32113,3.203341,9.395739,31.34445,132107,0,1,3,15.314159,56.460293,46.29556,84.36309,152.21664,3.3771558E-4,-0.01768236,0.055817317,391603,7,26,0.003380314,412
7000055000051,12000700000021,7000055000051,7000055000000,12,10.073462,-1,-1,7000055000050,7000055000051,-1,22,1.549182,1.549182,1.8934448,32113,3.180753,9.395004,31.298098,132107,0,1,3,3.7800899,49.11971,58.911854,73.37693,110.06033,-0.007325913,-0.024011903,0.033424795,391609,7,21,0.004197076,198
7000055000052,19000700000827,7000055000052,7000055000000,19,5.7238646,-1,7000055000053,7000055000042,7000055000052,-1,21,0.774591,0.774591,0.774591,32113,3.5254319,9.604975,31.873295,132107,0,1,3,-233.66112,-36.68672,-21.097525,38.874916,62.880554,0.062831156,-0.011702942,0.17263842,19288913,7,827,0.011374485,226
7000055000053,20000700000013,7000055000057,7000055000000,20,5.2888336,7000055000054,7000055000058,7000055000042,7000055000043,-1,22,0.0,0.0,0.0,32113,3.1573834,9.460672,31.689587,132107,0,1,3,150.852,181.09967,-71.18574,57.788567,104.366295,0.01312976,0.025462331,0.02080488,19291058,7,13,0.0043342756,393
